Index,Num_c,SMILES
1293,19,CCCC(C)[N+](CC(C)C)(CC(C)CC)CC(C)CC
1294,19,CCCC(C)[N+](CC(C)CC)(C(C)CCC)C(C)(C)C
1295,19,CCCC(C)[N+](CC(C)CC)(CC(C)CC)C(C)(C)C
1296,19,CCCC(C)[N+](CCC(C)C)(C(C)CCC)C(C)(C)C
1297,19,CCCC(C)[N+](CCC(C)C)(CC(C)C)C(C)CCC
1298,19,CCCC(C)[N+](CCC(C)C)(CC(C)C)CC(C)CC
1299,19,CCCC(C)[N+](CCC(C)C)(CC(C)CC)C(C)(C)C
1300,19,CCCC(C)[N+](CCC(C)C)(CCC(C)C)C(C)(C)C
1301,19,CCCC(C)[N+](CCC(C)C)(CCC(C)C)CC(C)C
1302,19,CCCCCCC[N+](C(C)(C)C)(C(C)(C)C)C(C)(C)C
1303,19,CCCCCCC[N+](C(C)C)(C(C)CCC)C(C)(C)C
1304,19,CCCCCCC[N+](C)(CCCC)CCCCCCC
1305,19,CCCCCCC[N+](C)(CCCCC)CCCCCC
1306,19,CCCCCCC[N+](C)(CCCCCC)C(C)CCC
1307,19,CCCCCCC[N+](C)(CCCCCC)CC(C)CC
1308,19,CCCCCCC[N+](C)(CCCCCC)CCC(C)C
1309,19,CCCCCCC[N+](C)(CCCCCCC)C(C)(C)C
1310,19,CCCCCCC[N+](C)(CCCCCCC)CC(C)C
1311,19,CCCCCCC[N+](CC(C)C)(C(C)(C)C)C(C)(C)C
1312,19,CCCCCCC[N+](CC(C)C)(C(C)C)C(C)CCC
1313,19,CCCCCCC[N+](CC(C)C)(CC(C)C)C(C)(C)C
1314,19,CCCCCCC[N+](CC(C)C)(CC(C)C)CC(C)C
1315,19,CCCCCCC[N+](CC(C)C)(CC(C)CC)C(C)C
1316,19,CCCCCCC[N+](CC(C)CC)(C(C)C)C(C)(C)C
1317,19,CCCCCCC[N+](CC)(C(C)CCC)C(C)CCC
1318,19,CCCCCCC[N+](CC)(CC(C)CC)C(C)CCC
1319,19,CCCCCCC[N+](CC)(CC(C)CC)CC(C)CC
1320,19,CCCCCCC[N+](CC)(CCC(C)C)C(C)CCC
1321,19,CCCCCCC[N+](CC)(CCC(C)C)CC(C)CC
1322,19,CCCCCCC[N+](CC)(CCC(C)C)CCC(C)C
1323,19,CCCCCCC[N+](CC)(CCC)CCCCCCC
1324,19,CCCCCCC[N+](CC)(CCCC)CCCCCC
1325,19,CCCCCCC[N+](CC)(CCCCC)C(C)CCC
1326,19,CCCCCCC[N+](CC)(CCCCC)CC(C)CC
1327,19,CCCCCCC[N+](CC)(CCCCC)CCC(C)C
1328,19,CCCCCCC[N+](CC)(CCCCC)CCCCC
1329,19,CCCCCCC[N+](CC)(CCCCCC)C(C)(C)C
1330,19,CCCCCCC[N+](CC)(CCCCCC)CC(C)C
1331,19,CCCCCCC[N+](CC)(CCCCCCC)C(C)C
1332,19,CCCCCCC[N+](CCC(C)C)(C(C)C)C(C)(C)C
1333,19,CCCCCCC[N+](CCC(C)C)(CC(C)C)C(C)C
1334,19,CCCCCCC[N+](CCC)(C(C)CCC)C(C)(C)C
1335,19,CCCCCCC[N+](CCC)(CC(C)C)C(C)CCC
1336,19,CCCCCCC[N+](CCC)(CC(C)C)CC(C)CC
1337,19,CCCCCCC[N+](CCC)(CC(C)CC)C(C)(C)C
1338,19,CCCCCCC[N+](CCC)(CCC(C)C)C(C)(C)C
1339,19,CCCCCCC[N+](CCC)(CCC(C)C)CC(C)C
1340,19,CCCCCCC[N+](CCC)(CCC)CCCCCC
1341,19,CCCCCCC[N+](CCC)(CCCC)C(C)CCC
1342,19,CCCCCCC[N+](CCC)(CCCC)CC(C)CC
1343,19,CCCCCCC[N+](CCC)(CCCC)CCC(C)C
1344,19,CCCCCCC[N+](CCC)(CCCC)CCCCC
1345,19,CCCCCCC[N+](CCC)(CCCCC)C(C)(C)C
1346,19,CCCCCCC[N+](CCC)(CCCCC)CC(C)C
1347,19,CCCCCCC[N+](CCC)(CCCCCC)C(C)C
1348,19,CCCCCCC[N+](CCCC)(C(C)(C)C)C(C)(C)C
1349,19,CCCCCCC[N+](CCCC)(C(C)C)C(C)CCC
1350,19,CCCCCCC[N+](CCCC)(CC(C)C)C(C)(C)C
1351,19,CCCCCCC[N+](CCCC)(CC(C)C)CC(C)C
1352,19,CCCCCCC[N+](CCCC)(CC(C)CC)C(C)C
1353,19,CCCCCCC[N+](CCCC)(CCC(C)C)C(C)C
1354,19,CCCCCCC[N+](CCCC)(CCCC)C(C)(C)C
1355,19,CCCCCCC[N+](CCCC)(CCCC)CC(C)C
1356,19,CCCCCCC[N+](CCCC)(CCCC)CCCC
1357,19,CCCCCCC[N+](CCCC)(CCCCC)C(C)C
1358,19,CCCCCCC[N+](CCCCC)(C(C)C)C(C)(C)C
1359,19,CCCCCCC[N+](CCCCC)(CC(C)C)C(C)C
1360,19,CCCCCCC[N+](CCCCCC)(C(C)C)C(C)C
1361,19,CCCCCC[N+](C(C)C)(C(C)CCC)C(C)CCC
1362,19,CCCCCC[N+](C(C)CCC)(C(C)(C)C)C(C)(C)C
1363,19,CCCCCC[N+](C)(CCCCCC)CCCCCC
1364,19,CCCCCC[N+](CC(C)C)(C(C)CCC)C(C)(C)C
1365,19,CCCCCC[N+](CC(C)C)(CC(C)C)C(C)CCC
1366,19,CCCCCC[N+](CC(C)C)(CC(C)C)CC(C)CC
1367,19,CCCCCC[N+](CC(C)C)(CC(C)CC)C(C)(C)C
1368,19,CCCCCC[N+](CC(C)CC)(C(C)(C)C)C(C)(C)C
1369,19,CCCCCC[N+](CC(C)CC)(C(C)C)C(C)CCC
1370,19,CCCCCC[N+](CC(C)CC)(CC(C)CC)C(C)C
1371,19,CCCCCC[N+](CC)(CCCCC)CCCCCC
1372,19,CCCCCC[N+](CC)(CCCCCC)C(C)CCC
1373,19,CCCCCC[N+](CC)(CCCCCC)CC(C)CC
1374,19,CCCCCC[N+](CC)(CCCCCC)CCC(C)C
1375,19,CCCCCC[N+](CCC(C)C)(C(C)(C)C)C(C)(C)C
1376,19,CCCCCC[N+](CCC(C)C)(C(C)C)C(C)CCC
1377,19,CCCCCC[N+](CCC(C)C)(CC(C)C)C(C)(C)C
1378,19,CCCCCC[N+](CCC(C)C)(CC(C)C)CC(C)C
1379,19,CCCCCC[N+](CCC(C)C)(CC(C)CC)C(C)C
1380,19,CCCCCC[N+](CCC(C)C)(CCC(C)C)C(C)C
1381,19,CCCCCC[N+](CCC)(C(C)CCC)C(C)CCC
1382,19,CCCCCC[N+](CCC)(CC(C)CC)C(C)CCC
1383,19,CCCCCC[N+](CCC)(CC(C)CC)CC(C)CC
1384,19,CCCCCC[N+](CCC)(CCC(C)C)C(C)CCC
1385,19,CCCCCC[N+](CCC)(CCC(C)C)CC(C)CC
1386,19,CCCCCC[N+](CCC)(CCC(C)C)CCC(C)C
1387,19,CCCCCC[N+](CCC)(CCCC)CCCCCC
1388,19,CCCCCC[N+](CCC)(CCCCC)C(C)CCC
1389,19,CCCCCC[N+](CCC)(CCCCC)CC(C)CC
1390,19,CCCCCC[N+](CCC)(CCCCC)CCC(C)C
1391,19,CCCCCC[N+](CCC)(CCCCC)CCCCC
1392,19,CCCCCC[N+](CCC)(CCCCCC)C(C)(C)C
1393,19,CCCCCC[N+](CCC)(CCCCCC)CC(C)C
1394,19,CCCCCC[N+](CCCC)(C(C)CCC)C(C)(C)C
1395,19,CCCCCC[N+](CCCC)(CC(C)C)C(C)CCC
1396,19,CCCCCC[N+](CCCC)(CC(C)C)CC(C)CC
1397,19,CCCCCC[N+](CCCC)(CC(C)CC)C(C)(C)C
1398,19,CCCCCC[N+](CCCC)(CCC(C)C)C(C)(C)C
1399,19,CCCCCC[N+](CCCC)(CCC(C)C)CC(C)C
1400,19,CCCCCC[N+](CCCC)(CCCC)C(C)CCC
1401,19,CCCCCC[N+](CCCC)(CCCC)CC(C)CC
1402,19,CCCCCC[N+](CCCC)(CCCC)CCC(C)C
1403,19,CCCCCC[N+](CCCC)(CCCC)CCCCC
1404,19,CCCCCC[N+](CCCC)(CCCCC)C(C)(C)C
1405,19,CCCCCC[N+](CCCC)(CCCCC)CC(C)C
1406,19,CCCCCC[N+](CCCC)(CCCCCC)C(C)C
1407,19,CCCCCC[N+](CCCCC)(C(C)(C)C)C(C)(C)C
1408,19,CCCCCC[N+](CCCCC)(C(C)C)C(C)CCC
1409,19,CCCCCC[N+](CCCCC)(CC(C)C)C(C)(C)C
1410,19,CCCCCC[N+](CCCCC)(CC(C)C)CC(C)C
1411,19,CCCCCC[N+](CCCCC)(CC(C)CC)C(C)C
1412,19,CCCCCC[N+](CCCCC)(CCC(C)C)C(C)C
1413,19,CCCCCC[N+](CCCCC)(CCCCC)C(C)C
1414,19,CCCCCC[N+](CCCCCC)(C(C)C)C(C)(C)C
1415,19,CCCCCC[N+](CCCCCC)(CC(C)C)C(C)C
1416,19,CCCCC[N+](C(C)CCC)(C(C)CCC)C(C)(C)C
1417,19,CCCCC[N+](CC(C)C)(C(C)CCC)C(C)CCC
1418,19,CCCCC[N+](CC(C)C)(CC(C)CC)C(C)CCC
1419,19,CCCCC[N+](CC(C)C)(CC(C)CC)CC(C)CC
1420,19,CCCCC[N+](CC(C)CC)(C(C)CCC)C(C)(C)C
1421,19,CCCCC[N+](CC(C)CC)(CC(C)CC)C(C)(C)C
1422,19,CCCCC[N+](CCC(C)C)(C(C)CCC)C(C)(C)C
1423,19,CCCCC[N+](CCC(C)C)(CC(C)C)C(C)CCC
1424,19,CCCCC[N+](CCC(C)C)(CC(C)C)CC(C)CC
1425,19,CCCCC[N+](CCC(C)C)(CC(C)CC)C(C)(C)C
1426,19,CCCCC[N+](CCC(C)C)(CCC(C)C)C(C)(C)C
1427,19,CCCCC[N+](CCC(C)C)(CCC(C)C)CC(C)C
1428,19,CCCCC[N+](CCCC)(C(C)CCC)C(C)CCC
1429,19,CCCCC[N+](CCCC)(CC(C)CC)C(C)CCC
1430,19,CCCCC[N+](CCCC)(CC(C)CC)CC(C)CC
1431,19,CCCCC[N+](CCCC)(CCC(C)C)C(C)CCC
1432,19,CCCCC[N+](CCCC)(CCC(C)C)CC(C)CC
1433,19,CCCCC[N+](CCCC)(CCC(C)C)CCC(C)C
1434,19,CCCCC[N+](CCCC)(CCCCC)C(C)CCC
1435,19,CCCCC[N+](CCCC)(CCCCC)CC(C)CC
1436,19,CCCCC[N+](CCCC)(CCCCC)CCC(C)C
1437,19,CCCCC[N+](CCCC)(CCCCC)CCCCC
1438,19,CCCCC[N+](CCCCC)(C(C)CCC)C(C)(C)C
1439,19,CCCCC[N+](CCCCC)(CC(C)C)C(C)CCC
1440,19,CCCCC[N+](CCCCC)(CC(C)C)CC(C)CC
1441,19,CCCCC[N+](CCCCC)(CC(C)CC)C(C)(C)C
1442,19,CCCCC[N+](CCCCC)(CCC(C)C)C(C)(C)C
1443,19,CCCCC[N+](CCCCC)(CCC(C)C)CC(C)C
1444,19,CCCCC[N+](CCCCC)(CCCCC)C(C)(C)C
1445,19,CCCCC[N+](CCCCC)(CCCCC)CC(C)C
1446,19,CCCC[N+](C(C)CCC)(C(C)CCC)C(C)CCC
1447,19,CCCC[N+](CC(C)CC)(C(C)CCC)C(C)CCC
1448,19,CCCC[N+](CC(C)CC)(CC(C)CC)C(C)CCC
1449,19,CCCC[N+](CC(C)CC)(CC(C)CC)CC(C)CC
1450,19,CCCC[N+](CCC(C)C)(C(C)CCC)C(C)CCC
1451,19,CCCC[N+](CCC(C)C)(CC(C)CC)C(C)CCC
1452,19,CCCC[N+](CCC(C)C)(CC(C)CC)CC(C)CC
1453,19,CCCC[N+](CCC(C)C)(CCC(C)C)C(C)CCC
1454,19,CCCC[N+](CCC(C)C)(CCC(C)C)CC(C)CC
1455,19,CCCC[N+](CCC(C)C)(CCC(C)C)CCC(C)C
1456,20,CC(C)CC[N+](CCC(C)C)(CCC(C)C)CCC(C)C
1457,20,CCC(C)C[N+](CC(C)CC)(CC(C)CC)CC(C)CC
1458,20,CCC(C)C[N+](CCC(C)C)(CC(C)CC)CC(C)CC
1459,20,CCC(C)C[N+](CCC(C)C)(CCC(C)C)CC(C)CC
1460,20,CCC(C)C[N+](CCC(C)C)(CCC(C)C)CCC(C)C
1461,20,CCCC(C)[N+](C(C)CCC)(C(C)CCC)C(C)CCC
1462,20,CCCC(C)[N+](CC(C)CC)(C(C)CCC)C(C)CCC
1463,20,CCCC(C)[N+](CC(C)CC)(CC(C)CC)C(C)CCC
1464,20,CCCC(C)[N+](CC(C)CC)(CC(C)CC)CC(C)CC
1465,20,CCCC(C)[N+](CCC(C)C)(C(C)CCC)C(C)CCC
1466,20,CCCC(C)[N+](CCC(C)C)(CC(C)CC)C(C)CCC
1467,20,CCCC(C)[N+](CCC(C)C)(CC(C)CC)CC(C)CC
1468,20,CCCC(C)[N+](CCC(C)C)(CCC(C)C)C(C)CCC
1469,20,CCCC(C)[N+](CCC(C)C)(CCC(C)C)CC(C)CC
1470,20,CCCC(C)[N+](CCC(C)C)(CCC(C)C)CCC(C)C
1471,20,CCCCCCC[N+](C(C)C)(C(C)CCC)C(C)CCC
1472,20,CCCCCCC[N+](C(C)CCC)(C(C)(C)C)C(C)(C)C
1473,20,CCCCCCC[N+](C)(CCCCC)CCCCCCC
1474,20,CCCCCCC[N+](C)(CCCCCC)CCCCCC
1475,20,CCCCCCC[N+](C)(CCCCCCC)C(C)CCC
1476,20,CCCCCCC[N+](C)(CCCCCCC)CC(C)CC
1477,20,CCCCCCC[N+](C)(CCCCCCC)CCC(C)C
1478,20,CCCCCCC[N+](CC(C)C)(C(C)CCC)C(C)(C)C
1479,20,CCCCCCC[N+](CC(C)C)(CC(C)C)C(C)CCC
1480,20,CCCCCCC[N+](CC(C)C)(CC(C)C)CC(C)CC
1481,20,CCCCCCC[N+](CC(C)C)(CC(C)CC)C(C)(C)C
1482,20,CCCCCCC[N+](CC(C)CC)(C(C)(C)C)C(C)(C)C
1483,20,CCCCCCC[N+](CC(C)CC)(C(C)C)C(C)CCC
1484,20,CCCCCCC[N+](CC(C)CC)(CC(C)CC)C(C)C
1485,20,CCCCCCC[N+](CC)(CCCC)CCCCCCC
1486,20,CCCCCCC[N+](CC)(CCCCC)CCCCCC
1487,20,CCCCCCC[N+](CC)(CCCCCC)C(C)CCC
1488,20,CCCCCCC[N+](CC)(CCCCCC)CC(C)CC
1489,20,CCCCCCC[N+](CC)(CCCCCC)CCC(C)C
1490,20,CCCCCCC[N+](CC)(CCCCCCC)C(C)(C)C
1491,20,CCCCCCC[N+](CC)(CCCCCCC)CC(C)C
1492,20,CCCCCCC[N+](CCC(C)C)(C(C)(C)C)C(C)(C)C
1493,20,CCCCCCC[N+](CCC(C)C)(C(C)C)C(C)CCC
1494,20,CCCCCCC[N+](CCC(C)C)(CC(C)C)C(C)(C)C
1495,20,CCCCCCC[N+](CCC(C)C)(CC(C)C)CC(C)C
1496,20,CCCCCCC[N+](CCC(C)C)(CC(C)CC)C(C)C
1497,20,CCCCCCC[N+](CCC(C)C)(CCC(C)C)C(C)C
1498,20,CCCCCCC[N+](CCC)(C(C)CCC)C(C)CCC
1499,20,CCCCCCC[N+](CCC)(CC(C)CC)C(C)CCC
1500,20,CCCCCCC[N+](CCC)(CC(C)CC)CC(C)CC
1501,20,CCCCCCC[N+](CCC)(CCC(C)C)C(C)CCC
1502,20,CCCCCCC[N+](CCC)(CCC(C)C)CC(C)CC
1503,20,CCCCCCC[N+](CCC)(CCC(C)C)CCC(C)C
1504,20,CCCCCCC[N+](CCC)(CCC)CCCCCCC
1505,20,CCCCCCC[N+](CCC)(CCCC)CCCCCC
1506,20,CCCCCCC[N+](CCC)(CCCCC)C(C)CCC
1507,20,CCCCCCC[N+](CCC)(CCCCC)CC(C)CC
1508,20,CCCCCCC[N+](CCC)(CCCCC)CCC(C)C
1509,20,CCCCCCC[N+](CCC)(CCCCC)CCCCC
1510,20,CCCCCCC[N+](CCC)(CCCCCC)C(C)(C)C
1511,20,CCCCCCC[N+](CCC)(CCCCCC)CC(C)C
1512,20,CCCCCCC[N+](CCC)(CCCCCCC)C(C)C
1513,20,CCCCCCC[N+](CCCC)(C(C)CCC)C(C)(C)C
1514,20,CCCCCCC[N+](CCCC)(CC(C)C)C(C)CCC
1515,20,CCCCCCC[N+](CCCC)(CC(C)C)CC(C)CC
1516,20,CCCCCCC[N+](CCCC)(CC(C)CC)C(C)(C)C
1517,20,CCCCCCC[N+](CCCC)(CCC(C)C)C(C)(C)C
1518,20,CCCCCCC[N+](CCCC)(CCC(C)C)CC(C)C
1519,20,CCCCCCC[N+](CCCC)(CCCC)C(C)CCC
1520,20,CCCCCCC[N+](CCCC)(CCCC)CC(C)CC
1521,20,CCCCCCC[N+](CCCC)(CCCC)CCC(C)C
1522,20,CCCCCCC[N+](CCCC)(CCCC)CCCCC
1523,20,CCCCCCC[N+](CCCC)(CCCCC)C(C)(C)C
1524,20,CCCCCCC[N+](CCCC)(CCCCC)CC(C)C
1525,20,CCCCCCC[N+](CCCC)(CCCCCC)C(C)C
1526,20,CCCCCCC[N+](CCCCC)(C(C)(C)C)C(C)(C)C
1527,20,CCCCCCC[N+](CCCCC)(C(C)C)C(C)CCC
1528,20,CCCCCCC[N+](CCCCC)(CC(C)C)C(C)(C)C
1529,20,CCCCCCC[N+](CCCCC)(CC(C)C)CC(C)C
1530,20,CCCCCCC[N+](CCCCC)(CC(C)CC)C(C)C
1531,20,CCCCCCC[N+](CCCCC)(CCC(C)C)C(C)C
1532,20,CCCCCCC[N+](CCCCC)(CCCCC)C(C)C
1533,20,CCCCCCC[N+](CCCCCC)(C(C)C)C(C)(C)C
1534,20,CCCCCCC[N+](CCCCCC)(CC(C)C)C(C)C
1535,20,CCCCCCC[N+](CCCCCCC)(C(C)C)C(C)C
1536,20,CCCCCC[N+](C(C)CCC)(C(C)CCC)C(C)(C)C
1537,20,CCCCCC[N+](CC(C)C)(C(C)CCC)C(C)CCC
1538,20,CCCCCC[N+](CC(C)C)(CC(C)CC)C(C)CCC
1539,20,CCCCCC[N+](CC(C)C)(CC(C)CC)CC(C)CC
1540,20,CCCCCC[N+](CC(C)CC)(C(C)CCC)C(C)(C)C
1541,20,CCCCCC[N+](CC(C)CC)(CC(C)CC)C(C)(C)C
1542,20,CCCCCC[N+](CC)(CCCCCC)CCCCCC
1543,20,CCCCCC[N+](CCC(C)C)(C(C)CCC)C(C)(C)C
1544,20,CCCCCC[N+](CCC(C)C)(CC(C)C)C(C)CCC
1545,20,CCCCCC[N+](CCC(C)C)(CC(C)C)CC(C)CC
1546,20,CCCCCC[N+](CCC(C)C)(CC(C)CC)C(C)(C)C
1547,20,CCCCCC[N+](CCC(C)C)(CCC(C)C)C(C)(C)C
1548,20,CCCCCC[N+](CCC(C)C)(CCC(C)C)CC(C)C
1549,20,CCCCCC[N+](CCC)(CCCCC)CCCCCC
1550,20,CCCCCC[N+](CCC)(CCCCCC)C(C)CCC
1551,20,CCCCCC[N+](CCC)(CCCCCC)CC(C)CC
1552,20,CCCCCC[N+](CCC)(CCCCCC)CCC(C)C
1553,20,CCCCCC[N+](CCCC)(C(C)CCC)C(C)CCC
1554,20,CCCCCC[N+](CCCC)(CC(C)CC)C(C)CCC
1555,20,CCCCCC[N+](CCCC)(CC(C)CC)CC(C)CC
1556,20,CCCCCC[N+](CCCC)(CCC(C)C)C(C)CCC
1557,20,CCCCCC[N+](CCCC)(CCC(C)C)CC(C)CC
1558,20,CCCCCC[N+](CCCC)(CCC(C)C)CCC(C)C
1559,20,CCCCCC[N+](CCCC)(CCCC)CCCCCC
1560,20,CCCCCC[N+](CCCC)(CCCCC)C(C)CCC
1561,20,CCCCCC[N+](CCCC)(CCCCC)CC(C)CC
1562,20,CCCCCC[N+](CCCC)(CCCCC)CCC(C)C
1563,20,CCCCCC[N+](CCCC)(CCCCC)CCCCC
1564,20,CCCCCC[N+](CCCC)(CCCCCC)C(C)(C)C
1565,20,CCCCCC[N+](CCCC)(CCCCCC)CC(C)C
1566,20,CCCCCC[N+](CCCCC)(C(C)CCC)C(C)(C)C
1567,20,CCCCCC[N+](CCCCC)(CC(C)C)C(C)CCC
1568,20,CCCCCC[N+](CCCCC)(CC(C)C)CC(C)CC
1569,20,CCCCCC[N+](CCCCC)(CC(C)CC)C(C)(C)C
1570,20,CCCCCC[N+](CCCCC)(CCC(C)C)C(C)(C)C
1571,20,CCCCCC[N+](CCCCC)(CCC(C)C)CC(C)C
1572,20,CCCCCC[N+](CCCCC)(CCCCC)C(C)(C)C
1573,20,CCCCCC[N+](CCCCC)(CCCCC)CC(C)C
1574,20,CCCCCC[N+](CCCCC)(CCCCCC)C(C)C
1575,20,CCCCCC[N+](CCCCCC)(C(C)(C)C)C(C)(C)C
1576,20,CCCCCC[N+](CCCCCC)(C(C)C)C(C)CCC
1577,20,CCCCCC[N+](CCCCCC)(CC(C)C)C(C)(C)C
1578,20,CCCCCC[N+](CCCCCC)(CC(C)C)CC(C)C
1579,20,CCCCCC[N+](CCCCCC)(CC(C)CC)C(C)C
1580,20,CCCCCC[N+](CCCCCC)(CCC(C)C)C(C)C
1581,20,CCCCC[N+](C(C)CCC)(C(C)CCC)C(C)CCC
1582,20,CCCCC[N+](CC(C)CC)(C(C)CCC)C(C)CCC
1583,20,CCCCC[N+](CC(C)CC)(CC(C)CC)C(C)CCC
1584,20,CCCCC[N+](CC(C)CC)(CC(C)CC)CC(C)CC
1585,20,CCCCC[N+](CCC(C)C)(C(C)CCC)C(C)CCC
1586,20,CCCCC[N+](CCC(C)C)(CC(C)CC)C(C)CCC
1587,20,CCCCC[N+](CCC(C)C)(CC(C)CC)CC(C)CC
1588,20,CCCCC[N+](CCC(C)C)(CCC(C)C)C(C)CCC
1589,20,CCCCC[N+](CCC(C)C)(CCC(C)C)CC(C)CC
1590,20,CCCCC[N+](CCC(C)C)(CCC(C)C)CCC(C)C
1591,20,CCCCC[N+](CCCCC)(C(C)CCC)C(C)CCC
1592,20,CCCCC[N+](CCCCC)(CC(C)CC)C(C)CCC
1593,20,CCCCC[N+](CCCCC)(CC(C)CC)CC(C)CC
1594,20,CCCCC[N+](CCCCC)(CCC(C)C)C(C)CCC
1595,20,CCCCC[N+](CCCCC)(CCC(C)C)CC(C)CC
1596,20,CCCCC[N+](CCCCC)(CCC(C)C)CCC(C)C
1597,20,CCCCC[N+](CCCCC)(CCCCC)C(C)CCC
1598,20,CCCCC[N+](CCCCC)(CCCCC)CC(C)CC
1599,20,CCCCC[N+](CCCCC)(CCCCC)CCC(C)C
1600,20,CCCCC[N+](CCCCC)(CCCCC)CCCCC
